tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab,stabf
-1.446654,-0.714776,-1.228679,0.154489,2.109922,-1.643373,-0.952525,-1.068931,-0.625227,0.743515,-1.188569,-0.865549,-1.284765,stable
-0.304191,1.139267,1.632968,0.136433,-0.248543,-0.252109,-0.62658,1.310394,-1.49959,-0.155017,0.673155,1.310523,1.08129,unstable
0.613278,-1.027236,1.265051,0.50095,1.002323,-0.168597,-0.086614,-1.485775,-1.632659,-0.747254,-0.701786,0.318907,-0.492002,stable
-1.184948,-0.511261,-0.313685,0.490225,-2.751779,1.684274,1.675237,1.420193,1.180924,0.909925,0.718529,-1.696718,0.430707,unstable
-0.136746,-1.27293,-1.454173,-0.292829,-1.920631,0.105554,1.63961,1.590875,-1.306406,1.193934,-0.133278,-0.644354,-1.516376,stable
1.012681,1.60576,1.44381,0.947738,0.269871,-1.559556,1.489465,-0.398663,0.302345,0.132547,0.831932,1.465353,1.941456,unstable
-1.601991,1.082769,1.289094,0.36707,1.181437,-1.40265,-1.356252,0.706805,0.009162,-0.58299,1.696483,1.093335,0.881258,unstable
0.181396,-0.168713,0.613115,-0.947935,1.40063,-0.414999,-0.540835,-1.476991,-0.723168,-0.969033,-1.501465,1.714358,-0.704134,stable
1.689081,-0.128594,1.726729,-1.558037,1.361475,-0.214083,-1.452396,-0.698336,-0.166137,0.732387,-1.580494,-0.563057,-0.799119,stable
0.189988,0.293331,-1.033653,0.181987,-0.873144,1.583726,-0.307012,0.239895,-0.05235,-1.610503,1.349606,-1.706593,-0.837365,stable
-0.679858,1.543915,1.594958,-1.436379,-0.373561,-1.225836,1.185343,0.68935,1.68682,1.057253,1.585293,1.011505,0.434424,unstable
0.205795,-0.7923,0.498456,-0.754414,0.97788,1.178669,-1.170874,-1.706323,0.262828,-0.175278,0.205994,-1.591627,0.139432,unstable
-0.12489,1.536193,-1.341804,1.653392,0.724835,-1.064235,-1.229732,1.034964,-1.489096,-0.337073,0.826999,-0.53855,-1.00938,stable
1.24546,-0.919449,-0.31665,-1.153391,0.687087,-0.550219,-0.774497,0.131279,1.674669,-0.024769,1.29951,-0.501063,0.513031,unstable
-0.864463,0.425571,0.434618,-0.075783,0.452184,-0.169171,-1.161387,0.545137,1.563359,-1.057694,0.51563,1.355755,1.392993,unstable
-1.461654,1.695219,-0.913572,1.015897,-0.411078,1.314212,-0.169516,-0.430673,-0.010553,-0.247005,1.182233,-1.068161,-1.198164,stable
1.034865,1.469146,0.883493,0.627539,-0.018279,1.0931,-1.629409,0.568059,1.214416,-0.727352,-1.024439,-1.025605,0.756985,unstable
-0.414086,-1.719147,0.253701,-1.508995,1.350352,-1.563896,-1.396132,0.614533,1.613721,0.53091,-0.047998,-0.051769,-0.836836,stable
0.603811,-1.267379,-0.800705,-0.339877,-0.058745,-1.299899,-0.157761,1.559696,1.340273,-1.718596,-1.372736,-1.45296,-0.613366,stable
-0.395075,0.581413,0.899718,1.646465,-0.325304,-0.593494,1.378613,-0.220083,0.633363,-0.076429,0.78257,0.782863,1.468823,unstable
-0.204964,-1.589928,-1.506125,0.648826,0.714829,-1.715988,-1.250992,1.725357,-0.041645,-0.130887,-1.131958,-0.294976,-1.114065,stable
-1.049542,-0.519355,-1.116731,-0.675465,-0.18048,1.23369,0.595981,-1.516185,0.231018,0.461128,-0.912815,-0.809466,-0.822158,stable
-0.773421,1.484818,-0.301593,1.560596,1.376112,-0.63549,-1.252526,-0.502222,1.378215,-0.362086,-1.049592,-1.495098,-0.875555,stable
-1.671005,-0.424141,-0.4545,-1.619077,-0.153268,0.322461,0.112411,-0.168653,1.297188,0.633289,0.542961,1.023309,-1.07322,stable
1.582205,-0.91833,-0.423226,-0.200728,1.49869,-0.456569,-0.746633,-1.399947,0.898803,-0.098847,0.348019,0.915274,0.635181,unstable
0.108741,0.044784,-1.654542,0.087887,-1.189523,1.197762,-0.243995,1.112376,-0.036184,-1.313665,-1.581064,-0.502829,-0.984543,stable
-1.222524,0.549663,0.781532,0.191105,-1.934522,1.10668,0.620201,1.633286,0.862715,0.878103,-0.041499,-1.144102,0.300595,unstable
-0.889799,1.64464,1.707475,0.633422,0.302415,-0.140009,-0.390694,0.005423,0.264368,-0.659927,1.033055,0.4399,0.82101,unstable
0.781656,-0.523742,-0.869428,0.831304,0.585597,-1.722841,1.069725,-0.364038,-0.416101,1.195944,1.227432,1.483759,1.35341,unstable
-0.336467,0.952315,-1.375838,1.30719,-0.533881,1.292472,1.27773,-1.642877,1.037718,1.064938,-1.078676,0.74306,1.070805,unstable
-1.671681,-0.12763,-0.823094,1.488625,0.533599,-1.011628,-0.161014,0.245808,-1.113094,-1.033394,1.694472,1.691949,-0.139747,unstable
0.304543,-0.15008,0.003157,-1.347985,0.628925,-1.525633,1.421084,-0.987863,1.40717,1.629373,-0.452697,0.962835,1.398825,unstable
0.553347,0.37647,0.944652,1.559434,-0.015308,-1.335415,1.313456,0.048547,-1.441196,0.905683,-1.179011,-0.464101,0.326065,unstable
-1.466712,1.285036,0.746681,0.51049,0.086563,1.219837,-0.454462,-0.91573,-0.197819,-0.06853,0.009686,1.062824,0.661653,unstable
-1.003838,1.320252,-1.519976,-1.479587,0.164347,1.542602,-0.423488,-1.404576,0.056936,0.709224,0.341567,0.879118,-1.107846,stable
1.310809,1.093305,-1.322347,0.508751,-0.122818,-0.609912,1.212444,-0.389203,0.747412,-0.25609,-0.383401,-0.462166,0.423185,unstable
-0.116847,1.710724,0.412133,-1.344935,-0.730087,0.867469,-0.220473,0.62113,-1.712735,1.309817,1.655835,0.460483,0.503058,unstable
0.259094,-1.419614,-0.433443,-0.128003,-0.123969,-0.413309,1.633162,-1.004524,0.851006,-1.504795,0.338102,1.396618,1.229196,unstable
0.227568,-0.726035,-1.606601,-1.340592,-0.395637,-0.301358,1.644041,-0.655484,1.352357,0.965822,-0.59681,1.644046,-0.071245,unstable
-1.340924,-1.645723,1.180296,-0.035288,0.942511,-1.271068,-1.555065,1.189038,-0.134719,0.11592,-1.076193,0.973025,-1.655814,stable
-0.533494,0.606561,1.42538,-1.300643,0.5628,0.259653,-0.074785,-1.162422,-0.998601,1.175139,-0.726273,0.205798,-0.170115,unstable
-1.454878,1.272308,1.193025,0.597534,1.460489,-1.476088,0.521828,-1.582537,-0.672953,-1.416477,-0.416073,0.109244,-0.477913,stable
0.273565,-0.905384,0.353518,0.997751,-0.795277,1.227921,-1.122103,1.27554,0.136992,0.985719,1.393843,0.836495,1.641338,unstable
0.318656,-0.888163,0.819009,-0.471499,-0.49873,0.171625,-0.659036,1.35368,-0.851184,-0.068851,-0.543076,0.225076,-0.254231,unstable
-1.209022,1.593032,1.543075,0.588672,1.368203,-0.664383,-1.037508,-0.674609,1.728408,0.553715,0.142239,0.561639,0.585596,unstable
1.095625,0.709743,0.507718,1.136388,0.236454,0.490912,-0.548114,-0.353507,-0.696312,1.44576,1.371574,0.359165,1.956067,unstable
-0.690352,1.149496,0.237058,0.369855,0.820193,-0.787774,-1.132647,0.495787,-0.483561,0.490418,1.259936,-0.991444,0.957738,unstable
0.799809,0.191272,0.939379,0.987393,0.355115,-0.977053,-0.025365,0.385601,-0.674572,1.112088,-1.072746,1.232637,1.385264,unstable
-1.117989,-0.684276,1.186074,1.184399,-0.701215,0.689849,0.546166,-0.01804,1.44978,-1.324307,-1.626387,-0.073476,-1.101662,stable
-1.291579,1.63139,0.488272,0.974806,0.019862,-1.290423,0.684329,0.571595,-0.056062,-1.106296,0.523876,1.705662,0.78487,unstable
0.396499,-1.251305,0.099777,0.430878,-0.090745,-0.966448,1.289293,-0.165227,1.707398,1.222906,-0.308136,0.47255,1.25123,unstable
-1.041095,-0.640082,0.56674,-0.085144,0.495919,-0.317761,0.522209,-1.065835,-1.166415,0.792575,1.035569,0.196875,0.889837,unstable
0.790859,0.624006,-0.148915,0.649693,-1.023059,0.138334,1.233632,0.405036,0.067866,0.190744,-1.178698,0.406464,1.054183,unstable
-1.71823,1.320546,-1.25207,0.380276,-0.19212,0.696403,0.439493,-0.802193,-1.444638,-0.469838,-0.982904,-0.420526,-1.225887,stable
-0.982657,1.11391,0.918615,0.263231,0.810449,0.341679,-0.021453,-1.727935,0.796692,-0.576453,-0.020943,-0.225874,0.268351,unstable
-0.706237,1.427561,0.707725,0.15098,-1.03005,-0.376155,0.812932,1.352368,0.862206,-0.97174,-0.612307,-0.664635,-0.194816,unstable
0.545997,0.91962,0.452971,1.171067,0.726739,-0.031516,-0.891825,-0.338968,0.746334,1.333439,0.656812,-1.362501,1.676855,unstable
-1.528527,-1.26549,0.200629,-1.328778,-0.393569,0.869695,-1.670859,1.484773,-1.45955,-0.198087,-0.352495,1.589825,-1.770259,stable
0.211151,0.266719,1.351335,0.376382,-1.550596,1.697278,0.549702,0.446327,0.694181,1.60142,-1.440991,-1.05035,1.08739,unstable
-1.175421,1.597648,0.286269,0.178281,0.177277,-0.641087,0.500143,-0.166978,-1.293901,0.703006,1.536997,-0.469735,0.933401,unstable
-1.019861,0.619972,-0.552074,-0.540645,1.635885,-1.528111,-1.096966,-0.216374,0.206997,1.154479,-0.829587,-0.809148,0.03215,unstable
-1.233035,-0.826923,-0.325277,-0.581906,-0.908735,0.389788,1.498609,-0.309969,-0.22797,1.099243,-0.46817,0.44465,0.391824,unstable
0.29746,-0.24986,1.45473,-0.878186,0.186883,0.000637,0.102059,-0.427303,-0.753014,-0.839415,0.744051,0.734913,0.087571,unstable
-1.277301,0.996819,1.687835,1.019659,-0.201655,0.484499,0.343118,-0.477351,0.874533,-0.215404,-0.010957,-0.251256,0.067919,unstable
0.938836,-0.985263,1.058829,0.12487,-0.479166,0.801274,-0.738506,0.76952,-1.726813,-0.621495,0.142733,0.17682,-0.215518,unstable
0.217959,-1.488083,1.02793,1.605772,2.14382,-1.129122,-1.392613,-1.201974,0.266613,0.49495,-0.707137,-0.11695,-0.2943,unstable
0.191295,-0.595242,-0.942391,1.730077,-1.922432,1.395036,0.90671,1.037422,0.316375,0.680582,-1.36218,1.575671,0.649398,unstable
1.152962,-1.272293,-0.668328,-1.265299,-1.025598,-0.535061,0.915506,1.400968,1.380332,0.605908,-0.964602,-1.282232,-0.828838,stable
-0.397261,0.035165,-0.001634,1.607902,-0.805837,0.885046,0.867261,-0.352607,-0.13165,1.431506,-1.596798,-0.655756,0.282835,unstable
1.032764,1.134669,-0.212058,0.315182,0.205638,-0.945035,-0.107429,0.695281,-1.161006,0.090648,0.008275,0.911312,0.975782,unstable
-1.36059,0.73776,-1.610497,0.229168,0.720169,1.083048,-1.311931,-1.022014,0.363103,1.121383,-1.665726,-1.584662,-1.109427,stable
-0.967091,0.194274,0.078588,1.239672,-1.095776,0.609633,0.723973,0.569703,0.541276,1.493059,-1.485398,-0.345528,0.385289,unstable
-0.167046,0.250175,-1.30059,-0.765845,-0.471595,1.030199,-1.110366,0.899305,1.331498,-0.699071,-1.010058,-1.14611,-0.316716,unstable
-0.79021,-0.102375,0.668521,-0.736061,1.439761,-0.278645,-0.554599,-1.667549,-1.642359,1.501479,-0.11659,-0.87893,0.262796,unstable
0.299114,-1.114692,1.549921,0.41969,1.112702,-0.611761,-1.367934,0.046987,0.139755,1.438217,-0.699336,-1.555417,-0.749862,stable
-0.627734,0.409471,1.582885,1.400426,-0.088833,-1.443509,0.660454,0.937353,0.969646,-1.621982,-0.145023,0.953737,0.566358,unstable
1.568325,0.836141,1.207546,1.361123,-0.402849,-0.108019,0.503948,0.3038,0.482115,-0.155689,-0.300321,-1.350456,0.85789,unstable
0.004843,0.849775,-0.108601,1.531197,1.180287,0.421811,-1.18467,-1.28724,-0.110696,0.859363,1.459536,0.916834,1.798645,unstable
-0.108028,-0.816842,-1.68587,1.377592,-0.219267,0.456727,1.189889,-1.265762,1.044233,-0.70192,-0.148216,1.099132,-0.104143,unstable
-0.565174,-0.793374,-1.094993,-1.084149,-1.547475,-0.362464,1.399698,1.650653,1.395136,1.700061,-0.209406,-0.919474,1.008315,unstable
0.941458,0.439627,-1.475085,0.306914,0.579003,-0.347591,-1.356845,0.698737,-0.712123,-0.302647,-0.929251,0.019333,-0.177436,unstable
0.031507,-1.729105,1.040759,1.151641,-0.998068,1.380336,-1.142491,1.495751,-0.509943,-1.72367,-1.274634,0.107121,-0.458769,stable
-1.018933,-0.24903,0.592763,-1.378365,-0.414203,1.118719,0.677734,-1.077004,0.438376,-0.79897,-0.469429,-0.262543,-0.991633,stable
-1.11083,0.329635,-0.322588,-1.291531,0.933037,-1.612185,0.970095,-0.978551,-1.072774,0.650289,0.194995,0.468698,-0.198359,unstable
1.447495,1.59052,-1.189768,-1.698846,-0.816198,1.474163,0.700697,-0.757164,1.621776,-0.725875,1.337518,1.230596,-0.953697,stable
0.274557,-1.143867,0.352598,0.482693,-0.695753,0.347015,0.420898,0.440575,0.627167,0.065136,0.152256,0.302774,1.027618,unstable
-0.51901,-0.040819,1.311283,-0.497875,-1.353062,1.495204,-0.71374,1.568738,0.73358,-1.571509,-1.188446,-1.520479,-1.528947,stable
1.178725,0.138363,0.020928,1.344946,-1.645631,-0.173387,1.67555,1.356216,-0.465218,1.038601,0.53149,0.575678,1.519089,unstable
0.456676,0.039006,-1.140968,1.060822,-2.232942,1.589089,1.257395,1.032025,1.648461,0.321299,1.487361,1.256932,1.598768,unstable
-0.644878,-0.112274,1.723194,-1.289682,1.075707,-0.996083,0.427945,-1.300311,1.146019,0.518062,1.377537,-0.68177,0.289826,unstable
-0.884766,1.600194,0.932246,1.029591,-0.352689,1.462038,-0.005633,-0.843803,0.623177,-1.302927,0.560593,1.084851,0.847741,unstable
-0.035676,0.21189,-1.510959,-1.635352,-0.805479,0.817663,-1.139184,1.720598,1.558011,1.70392,-0.155551,-0.235243,0.526244,unstable
-0.849356,1.148549,-0.835441,0.772871,1.300308,-1.660879,-0.134286,-0.463406,-0.398883,0.369615,-1.032139,0.766409,0.456855,unstable
-1.141828,0.682389,0.656712,0.287335,-0.012722,-1.080971,-0.4778,1.580868,-1.058496,-1.444085,1.241162,1.225607,0.917335,unstable
-0.761526,-1.085625,-0.651547,0.419391,1.219005,-1.024573,-0.564107,-0.528671,-0.28182,1.429718,1.311134,0.251765,0.894598,unstable
1.07399,-1.715068,-0.000611,-0.066398,0.785757,1.00824,-1.25884,-1.11422,-1.510771,1.621431,1.127183,-0.246971,-0.926718,stable
-0.588491,1.414023,1.511016,-1.616747,-0.603534,0.08589,1.193207,-0.230789,-0.360014,-0.898219,0.157203,1.466104,-1.129206,stable
-1.576467,0.134024,1.570646,0.759515,-0.921285,1.654427,0.912777,-0.966978,-1.680734,-1.499971,0.707861,-0.317641,0.044353,unstable
-0.057396,-1.584757,-1.102794,0.806452,1.200269,-0.578071,-0.820465,-0.686271,1.030424,-0.324027,1.038632,0.403956,-0.002003,unstable
0.535299,-0.680062,-0.80029,-1.59587,-1.031674,0.391339,1.053143,0.347485,0.576155,-1.041837,-0.261636,-1.170876,-0.993237,stable
-0.775407,1.183807,0.259725,0.332588,-0.879991,1.505548,0.374723,-0.35177,-0.921352,0.504778,-0.766107,0.710155,0.749149,unstable
-1.226198,1.559248,-0.600151,1.726156,0.976831,-1.667731,-0.849502,0.820527,0.67435,-0.496588,-0.984699,0.997019,-0.201965,unstable
-0.348137,0.675275,0.377929,0.749096,-0.825391,1.043497,-1.051621,1.441788,-1.674687,-0.993932,-0.168392,-0.822983,-0.498335,stable
0.251604,-1.637173,-0.840547,-1.163994,-2.339102,1.00666,1.634681,1.421561,1.078207,-0.18732,-1.680403,0.438417,-1.281941,stable
1.416876,0.176244,1.057629,-0.249976,-0.717577,0.912809,0.453787,-0.120201,-1.216555,-1.361138,-0.82799,-0.916889,-1.064831,stable
-1.334824,1.3463,-1.641032,1.27323,-0.256545,0.258506,1.631378,-1.444279,-0.114696,1.650886,-0.40136,-0.139201,-0.134609,unstable
0.615671,-1.3249,-0.981561,-0.092774,-0.386176,1.088599,0.288193,-0.706024,-0.304689,0.296949,-1.101962,-1.497115,-1.28277,stable
-1.616264,0.340943,0.390326,-1.112769,-0.877286,1.14437,-0.305473,0.684906,-0.658744,-0.510414,1.192133,-0.969463,-0.389625,unstable
-0.712087,-1.720614,-1.29611,-0.494914,0.31289,1.367717,-0.948228,-0.962962,0.260477,-0.076153,0.520556,-1.672471,-1.424619,stable
-0.057874,0.958969,-1.495592,0.034022,-1.295279,1.305431,1.336338,-0.391935,0.169813,-0.248327,0.314328,1.165523,0.457295,unstable
0.674996,-0.729041,-0.913799,-1.652691,0.287511,1.248952,-1.573478,-0.174866,0.273614,-0.458252,1.543019,0.629701,-1.054089,stable
-1.607251,0.14917,1.044571,1.35672,0.988062,-1.13047,-1.714401,1.128657,-1.71379,-0.055179,-0.834661,-1.696159,-1.205979,stable
-0.146709,-0.633397,0.933567,0.990392,-1.136868,1.510073,-0.055333,0.519945,1.085496,0.160849,-0.557768,0.282982,1.02105,unstable
1.204647,1.309998,1.184933,-1.239091,1.260547,-0.705573,-0.032553,-1.451381,-0.961456,1.159357,-0.307624,1.634645,0.260504,unstable
1.301331,-1.503177,-0.414828,0.960907,-1.492812,0.981137,0.909829,0.701974,0.323233,-1.005687,-0.791729,-0.099928,-0.06934,unstable
-0.751187,-1.357819,1.731763,-0.275097,-1.910456,0.257751,1.659995,1.400619,1.242875,0.063687,1.462076,0.8389,-0.095867,unstable
0.47024,1.048289,-1.471168,0.262126,-0.115649,-0.114156,-1.2629,1.577933,-0.803459,0.435224,1.705367,-1.408534,-0.953469,stable
-0.310136,-1.62904,-1.482416,0.807681,1.879912,-0.62798,-0.940722,-1.696611,1.546231,1.242584,-0.757618,-1.460757,-1.171664,stable
-0.337526,-1.159028,-0.899941,-0.043961,0.704618,0.66674,-0.392823,-1.497803,-1.418368,1.098161,-1.075379,1.02764,-0.419078,unstable
0.433854,0.884631,0.755994,-0.5291,1.157711,-1.601676,-0.027207,-0.382005,-0.615562,-1.475446,1.283164,-0.036454,0.623443,unstable
1.448137,0.906499,-1.511795,0.146387,-0.582839,-0.304008,-0.000595,1.316965,-1.445163,1.530828,-1.547253,0.482443,0.605474,unstable
-1.537959,-0.702105,-0.605795,1.109372,-1.271627,0.568286,0.432313,1.208153,-0.468664,-1.675083,-0.638066,0.056359,-1.561678,stable
-0.18356,1.580214,0.642698,1.458037,-0.415166,0.399539,0.774705,-0.453121,0.916119,-0.138572,-0.778921,-0.365988,0.742549,unstable
0.859916,-0.570439,-1.696343,-1.723195,0.130322,0.596046,0.137625,-0.960035,-0.426281,0.864059,-1.134229,-0.05731,-1.586726,stable
0.280377,0.41307,0.813266,-0.38753,1.274682,-0.257931,-1.151063,-0.805064,-0.466526,0.283921,1.122421,-1.252663,1.05288,unstable
0.950737,0.682502,-0.988023,0.504138,-1.15644,1.637683,0.295055,0.075941,-1.545349,0.416158,-0.333864,-0.122976,0.049679,unstable
-1.118612,0.040094,-0.204321,0.131551,0.335241,0.964744,-0.104652,-1.442389,-1.543184,0.232083,0.109358,-0.718421,-0.013659,unstable
-0.111166,1.386323,0.058395,1.645889,-1.371736,0.600101,1.038843,0.743693,-1.374172,-0.39345,0.267488,-1.671918,-0.414694,unstable
-0.987567,-1.724155,1.526871,1.209035,1.913802,-1.034598,-1.7201,-0.569481,0.053163,-0.38567,-1.456336,0.194481,-1.410345,stable
0.703723,-1.718483,-0.654235,-0.761715,2.466159,-1.270912,-1.379097,-1.633587,-1.056018,-0.608484,-0.099027,-1.535277,-1.730183,stable
-0.125204,0.380696,-0.748287,0.607246,0.61736,0.187654,-1.595823,0.335846,1.375218,-0.119441,-0.015596,1.167408,1.675551,unstable
1.160491,1.094045,-0.929889,-0.194492,-1.218276,0.925511,-0.258176,1.448749,-0.331279,-0.247917,0.318203,0.635696,0.405951,unstable
0.628166,-0.062338,-1.011921,1.531814,1.067008,-1.143427,-0.261936,-0.447976,-0.581957,-1.361621,-1.504491,1.519622,0.337415,unstable
-0.975099,-0.680513,0.990034,0.006285,0.411798,-0.698548,0.309027,-0.325753,0.757416,-0.534553,-1.308163,0.89431,-0.037719,unstable
-0.92947,-0.887835,-0.529415,-0.651419,-0.806121,1.178098,-0.194359,0.416453,-0.204199,0.252829,-0.856828,0.118273,-0.346981,unstable
1.229936,0.927608,-0.748099,-0.81864,0.899763,-0.588717,-0.372841,-0.601285,-0.52254,1.510934,-0.518572,1.357748,0.706463,unstable
-0.436294,-1.616805,-0.727049,0.939905,0.875478,-0.734463,0.09479,-0.88099,1.685824,-1.629043,0.608828,-0.485146,0.150328,unstable
1.037985,1.724903,-0.964682,-1.428189,1.512542,-0.551643,-1.475131,-0.600437,-0.792962,1.474866,0.258026,0.136918,-0.380742,unstable
0.830995,1.061265,-0.745771,-1.370792,1.77861,-1.591357,-1.261972,-0.236027,-1.298211,0.503888,-0.812385,-0.976217,-0.794673,stable
0.329719,0.363205,-1.416044,-0.493094,-1.715069,0.355413,1.38775,1.235825,-0.763623,-1.181689,0.265956,0.621875,-1.003004,stable
-0.240685,-1.062425,-0.074971,0.353891,-0.263186,0.474607,0.746589,-0.764055,0.896577,-1.386648,1.471085,0.507742,1.491346,unstable
-0.101531,0.154564,-1.651002,-1.591403,-0.116288,1.299073,-0.317088,-0.779998,1.100557,0.067111,-0.555043,-1.328406,-0.546718,stable
1.595736,1.161602,-0.926196,-0.332849,-0.665403,0.629815,-1.099708,1.625665,-1.259808,-1.075639,-0.979251,-1.264323,-1.582549,stable
-1.683904,-0.560987,-0.653599,-0.924176,0.193048,0.980046,0.162879,-1.478239,1.590309,0.404486,-0.250165,0.508864,-0.585018,stable
0.980227,1.375596,-1.484296,0.52887,-1.647545,1.526511,0.982851,0.352341,0.304697,-1.298698,1.481538,-1.469669,-0.87275,stable
1.719885,-1.094026,-0.442269,-0.874272,0.395579,-0.624833,0.830271,-0.892539,-1.520017,0.159159,0.100734,1.699975,-0.414835,unstable
-1.382436,0.948551,1.614398,-1.082688,-1.630159,0.072953,1.514267,1.244284,-1.272068,0.268793,-0.494254,-0.852845,-0.54949,stable
1.131286,1.153979,-1.173034,-0.190052,1.258657,-0.451037,-0.314731,-1.420456,-0.854183,0.75308,-0.096673,1.653715,0.707076,unstable
-1.100498,0.299827,-0.84624,0.810519,-0.41927,1.047628,-0.39026,0.070883,0.116354,-1.356088,0.428142,0.664391,-0.386383,unstable
1.3472,-0.469967,-0.162399,-0.767565,0.789277,1.319951,-1.524162,-1.166723,0.728538,1.320567,0.335622,0.559065,1.118392,unstable
-0.173089,0.856262,-0.869542,-0.136388,-1.373829,1.696247,1.032969,-0.342943,0.359185,-1.452117,-1.484185,0.097763,-0.45623,stable
-1.20393,-1.618248,-1.41252,0.16236,-2.186507,1.646678,0.981285,1.169892,0.945682,0.701621,0.456977,1.178346,-1.357565,stable
-0.97738,0.520438,-0.853653,0.630116,0.998036,0.710638,-0.744808,-1.699368,1.591059,0.30483,-1.284547,0.586954,0.51876,unstable
0.369912,0.988558,1.147749,1.592795,2.110274,-1.055133,-1.667151,-0.943156,0.682414,-0.000266,-0.285252,-1.203385,0.934893,unstable
-0.26175,-0.286746,-1.6377,-0.606792,0.406969,0.845811,0.063956,-1.616652,1.539311,-1.460941,0.272396,-0.24815,-0.53559,stable
-1.260155,0.394142,-0.87745,1.543748,-0.021608,-0.083723,0.56433,-0.443075,-0.857542,-1.542566,0.47924,0.134739,-1.145055,stable
-0.697892,0.670285,-1.282351,-0.580165,0.67204,0.697463,-1.668658,-0.196105,0.345582,-0.322172,-0.853821,1.639509,0.249271,unstable
1.22948,-1.488303,0.962223,1.543457,0.576979,-1.620069,0.522688,0.095196,-1.536359,-1.711801,1.170772,-0.690013,0.142569,unstable
0.646412,1.245429,1.555184,1.579626,-0.227309,1.366668,-0.394326,-0.577518,-0.682977,1.289419,-0.835141,-0.729677,0.967876,unstable
0.915279,1.279969,0.487346,0.26449,-0.130484,0.290136,-0.603364,0.539873,-1.331343,-1.29362,-1.578443,0.216532,-0.735304,stable
-0.213502,1.304219,-0.667287,1.643319,0.444423,0.759806,-0.968036,-0.56371,0.334668,0.751072,1.615446,-0.740651,0.805959,unstable
